,filename,class,folder
4437,134717-0-0-21,Non_Gunshot,fold1
4438,134717-0-0-2,Non_Gunshot,fold1
4439,134717-0-0-25,Non_Gunshot,fold1
4440,138015-3-0-1,Non_Gunshot,fold1
4441,138031-2-0-47,Non_Gunshot,fold1
4442,143651-2-0-0,Non_Gunshot,fold1
4443,138031-2-0-22,Non_Gunshot,fold1
4444,138031-2-0-45,Non_Gunshot,fold1
4445,138031-2-0-23,Non_Gunshot,fold1
4447,139951-9-0-45,Non_Gunshot,fold1
4449,138015-3-0-5,Non_Gunshot,fold1
4450,139951-9-0-33,Non_Gunshot,fold1
4451,143604-5-0-0,Non_Gunshot,fold1
4452,146186-5-0-12 (1),Non_Gunshot,fold1
4453,146186-5-0-11,Non_Gunshot,fold1
4454,146186-5-0-8,Non_Gunshot,fold1
4458,146186-5-0-13,Non_Gunshot,fold1
4459,146186-5-0-9,Non_Gunshot,fold1
4460,146186-5-0-10,Non_Gunshot,fold1
4461,143651-2-0-63,Non_Gunshot,fold1
4462,151977-0-0-2,Non_Gunshot,fold1
4463,151977-0-0-3,Non_Gunshot,fold1
4464,147764-4-8-0,Non_Gunshot,fold1
4467,157867-8-0-11,Non_Gunshot,fold1
4468,157867-8-0-17,Non_Gunshot,fold1
4469,155310-3-0-0,Non_Gunshot,fold1
4470,157867-8-0-3,Non_Gunshot,fold1
4471,157867-8-0-12,Non_Gunshot,fold1
4473,157867-8-0-0,Non_Gunshot,fold1
4474,157867-8-0-2,Non_Gunshot,fold1
4475,157867-8-0-16,Non_Gunshot,fold1
4478,157867-8-0-13,Non_Gunshot,fold1
4479,157867-8-0-14,Non_Gunshot,fold1
4480,157867-8-0-15,Non_Gunshot,fold1
4481,160094-3-0-0,Non_Gunshot,fold1
4482,162540-1-0-0,Non_Gunshot,fold1
4483,164053-8-2-0 (1),Non_Gunshot,fold1
4484,164053-8-3-0,Non_Gunshot,fold1
4485,164053-8-1-0,Non_Gunshot,fold1
4486,164053-8-2-3,Non_Gunshot,fold1
4487,164053-8-0-0,Non_Gunshot,fold1
4488,162540-1-2-0,Non_Gunshot,fold1
4489,164053-8-2-1,Non_Gunshot,fold1
4490,164053-8-2-0,Non_Gunshot,fold1
4491,161702-9-0-6,Non_Gunshot,fold1
4492,164053-8-2-2,Non_Gunshot,fold1
4493,174276-7-3-0,Non_Gunshot,fold1
4494,165645-4-0-0,Non_Gunshot,fold1
4495,165642-4-0-0,Non_Gunshot,fold1
4496,174276-7-5-0,Non_Gunshot,fold1
4497,165645-4-5-0,Non_Gunshot,fold1
4498,174276-7-1-0,Non_Gunshot,fold1
4500,174276-7-4-0,Non_Gunshot,fold1
4501,165645-4-2-0 (1),Non_Gunshot,fold1
4502,165067-2-0-72,Non_Gunshot,fold1
4503,174276-7-6-0,Non_Gunshot,fold1
4504,165645-4-3-0,Non_Gunshot,fold1
4505,165645-4-1-0,Non_Gunshot,fold1
4506,165645-4-2-0,Non_Gunshot,fold1
4507,17592-5-1-0,Non_Gunshot,fold1
4510,174294-6-0-0,Non_Gunshot,fold1
4511,17592-5-1-3,Non_Gunshot,fold1
4512,17592-5-1-2,Non_Gunshot,fold1
4513,17913-4-0-0,Non_Gunshot,fold1
4515,179858-1-0-0,Non_Gunshot,fold1
4516,17913-4-0-2,Non_Gunshot,fold1
4519,17913-4-0-1,Non_Gunshot,fold1
4520,182800-2-1-0 (1),Non_Gunshot,fold1
4521,182800-2-1-0,Non_Gunshot,fold1
4522,192124-2-0-3,Non_Gunshot,fold1
4523,191431-9-0-61,Non_Gunshot,fold1
4524,192124-2-0-0,Non_Gunshot,fold1
4525,191431-9-0-8,Non_Gunshot,fold1
4526,19026-1-0-0,Non_Gunshot,fold1
4527,192124-2-0-4,Non_Gunshot,fold1
4528,192124-2-0-15,Non_Gunshot,fold1
4529,192124-2-0-7,Non_Gunshot,fold1
4530,192124-2-0-5,Non_Gunshot,fold1
4531,197073-3-0-0,Non_Gunshot,fold1
4532,197318-6-5-0,Non_Gunshot,fold1
4533,197318-6-11-0,Non_Gunshot,fold1
4535,197318-6-3-0,Non_Gunshot,fold1
4536,197318-6-1-0,Non_Gunshot,fold1
4538,203440-3-0-1,Non_Gunshot,fold1
4539,21684-9-0-5,Non_Gunshot,fold1
4540,21684-9-0-50,Non_Gunshot,fold1
4541,21684-9-0-7,Non_Gunshot,fold1
4542,203440-3-0-0,Non_Gunshot,fold1
4543,26270-9-0-3,Non_Gunshot,fold1
4544,43806-8-0-0,Non_Gunshot,fold1
4545,31840-3-0-0,Non_Gunshot,fold1
4546,40722-8-0-1,Non_Gunshot,fold1
4547,26270-9-0-32,Non_Gunshot,fold1
4548,40722-8-0-0 (1),Non_Gunshot,fold1
4549,26270-9-0-30,Non_Gunshot,fold1
4550,24074-1-0-8,Non_Gunshot,fold1
4552,26270-9-0-19,Non_Gunshot,fold1
4553,40722-8-0-7,Non_Gunshot,fold1
4554,43786-3-0-0,Non_Gunshot,fold1
4555,40722-8-0-0,Non_Gunshot,fold1
4557,46654-6-0-0,Non_Gunshot,fold1
4558,46669-4-0-48,Non_Gunshot,fold1
4559,44736-5-0-1,Non_Gunshot,fold1
4560,46669-4-0-49,Non_Gunshot,fold1
4561,46669-4-0-10,Non_Gunshot,fold1
4562,46669-4-0-39,Non_Gunshot,fold1
4565,54858-3-2-0,Non_Gunshot,fold1
4566,55020-4-0-14,Non_Gunshot,fold1
4567,46669-4-0-8,Non_Gunshot,fold1
4568,55020-4-0-11,Non_Gunshot,fold1
4569,51022-3-30-4,Non_Gunshot,fold1
4570,51022-3-29-0,Non_Gunshot,fold1
4571,46669-4-0-63,Non_Gunshot,fold1
4572,55020-4-0-12,Non_Gunshot,fold1
4573,46669-4-0-9,Non_Gunshot,fold1
4574,46669-4-0-61,Non_Gunshot,fold1
4575,57320-0-0-33,Non_Gunshot,fold1
4576,57320-0-0-24,Non_Gunshot,fold1
4578,55020-4-0-9,Non_Gunshot,fold1
4579,57320-0-0-27,Non_Gunshot,fold1
4580,57320-0-0-36,Non_Gunshot,fold1
4581,57320-0-0-31,Non_Gunshot,fold1
4582,57320-0-0-37,Non_Gunshot,fold1
4583,57320-0-0-34,Non_Gunshot,fold1
4584,55020-4-0-8,Non_Gunshot,fold1
4585,57320-0-0-32,Non_Gunshot,fold1
4586,57320-0-0-21,Non_Gunshot,fold1
4588,57320-0-0-45,Non_Gunshot,fold1
4589,57553-3-2-0,Non_Gunshot,fold1
4590,57553-3-0-0,Non_Gunshot,fold1
4591,65749-3-1-14,Non_Gunshot,fold1
4592,57584-4-0-8,Non_Gunshot,fold1
4593,72579-3-0-3,Non_Gunshot,fold1
4594,72261-3-0-23,Non_Gunshot,fold1
4595,73277-9-0-16,Non_Gunshot,fold1
4597,69304-9-0-12,Non_Gunshot,fold1
4599,69304-9-0-14,Non_Gunshot,fold1
4600,72261-3-0-27,Non_Gunshot,fold1
4601,72579-3-0-2,Non_Gunshot,fold1
4602,72579-3-0-0,Non_Gunshot,fold1
4603,7061-6-0-0,Non_Gunshot,fold1
4604,72579-3-0-4,Non_Gunshot,fold1
4605,78360-4-0-8,Non_Gunshot,fold1
4606,77766-9-0-4,Non_Gunshot,fold1
4607,86278-6-0-0,Non_Gunshot,fold1
4609,78360-4-0-17,Non_Gunshot,fold1
4610,78360-4-0-16,Non_Gunshot,fold1
4611,78360-4-0-9,Non_Gunshot,fold1
4613,73277-9-0-28,Non_Gunshot,fold1
4614,77766-9-0-5 (1),Non_Gunshot,fold1
4615,77766-9-0-5,Non_Gunshot,fold1
4616,77766-9-0-7,Non_Gunshot,fold1
4617,99180-9-0-0,Non_Gunshot,fold1
4618,99180-9-0-36,Non_Gunshot,fold1
4619,98223-7-4-0,Non_Gunshot,fold1
4620,99180-9-0-7,Non_Gunshot,fold1
4622,98223-7-0-0,Non_Gunshot,fold1
4625,99180-9-0-2,Non_Gunshot,fold1
4626,98223-7-1-0,Non_Gunshot,fold1
4627,9031-3-2-0,Non_Gunshot,fold1
4629,9031-3-4-0,Non_Gunshot,fold1
4630,98223-7-7-0,Non_Gunshot,fold1
4631,98223-7-3-0,Non_Gunshot,fold1
4632,102105-3-0-0,Non_Gunshot,fold3
4633,103199-4-0-0,Non_Gunshot,fold3
4636,107228-5-0-1,Non_Gunshot,fold3
4638,103199-4-1-0,Non_Gunshot,fold3
4639,103199-4-2-7,Non_Gunshot,fold3
4640,103199-4-2-3,Non_Gunshot,fold3
4641,103199-4-4-0,Non_Gunshot,fold3
4642,103199-4-2-1,Non_Gunshot,fold3
4643,103357-4-0-0,Non_Gunshot,fold3
4644,103199-4-0-3,Non_Gunshot,fold3
4645,103199-4-2-9,Non_Gunshot,fold3
4647,103199-4-2-6,Non_Gunshot,fold3
4648,103199-4-2-10,Non_Gunshot,fold3
4649,103199-4-0-6,Non_Gunshot,fold3
4650,103199-4-2-5,Non_Gunshot,fold3
4651,103199-4-2-4,Non_Gunshot,fold3
4652,103199-4-2-2,Non_Gunshot,fold3
4655,103199-4-6-0,Non_Gunshot,fold3
4657,103199-4-2-0,Non_Gunshot,fold3
4658,103199-4-0-4,Non_Gunshot,fold3
4659,117048-3-0-35,Non_Gunshot,fold3
4662,107228-5-0-3,Non_Gunshot,fold3
4664,117048-3-0-23,Non_Gunshot,fold3
4665,107228-5-0-5,Non_Gunshot,fold3
4667,107228-5-0-7,Non_Gunshot,fold3
4668,115536-3-0-0,Non_Gunshot,fold3
4669,107228-5-0-6,Non_Gunshot,fold3
4670,116400-3-1-1,Non_Gunshot,fold3
4671,107228-5-0-4,Non_Gunshot,fold3
4673,116400-3-1-2,Non_Gunshot,fold3
4675,110622-6-0-0,Non_Gunshot,fold3
4677,112075-5-0-1,Non_Gunshot,fold3
4680,128030-3-2-0,Non_Gunshot,fold3
4682,123399-2-0-74,Non_Gunshot,fold3
4683,13230-0-0-10,Non_Gunshot,fold3
4684,118070-1-0-0,Non_Gunshot,fold3
4685,118961-3-0-0,Non_Gunshot,fold3
4686,13230-0-0-11,Non_Gunshot,fold3
4687,117072-3-0-8,Non_Gunshot,fold3
4689,12647-3-1-0,Non_Gunshot,fold3
4691,13230-0-0-12,Non_Gunshot,fold3
4692,128030-3-1-0,Non_Gunshot,fold3
4693,12647-3-0-0,Non_Gunshot,fold3
4695,125523-3-0-11,Non_Gunshot,fold3
4696,117072-3-0-19,Non_Gunshot,fold3
4697,123399-2-0-54,Non_Gunshot,fold3
4698,125523-3-0-3,Non_Gunshot,fold3
4699,128030-3-0-0,Non_Gunshot,fold3
4701,12647-3-2-0,Non_Gunshot,fold3
4702,123399-2-0-91,Non_Gunshot,fold3
4703,118496-1-1-0,Non_Gunshot,fold3
4704,12647-3-3-0,Non_Gunshot,fold3
4705,125523-3-0-1,Non_Gunshot,fold3
4706,123399-2-0-5,Non_Gunshot,fold3
4707,121528-8-1-1,Non_Gunshot,fold3
4708,13230-0-0-1,Non_Gunshot,fold3
4709,13230-0-0-14,Non_Gunshot,fold3
4710,13230-0-0-27,Non_Gunshot,fold3
4711,13230-0-0-17,Non_Gunshot,fold3
4712,13230-0-0-24,Non_Gunshot,fold3
4713,13230-0-0-28,Non_Gunshot,fold3
4715,13230-0-0-6,Non_Gunshot,fold3
4717,13230-0-0-26,Non_Gunshot,fold3
4718,13230-0-0-20,Non_Gunshot,fold3
4719,13230-0-0-13,Non_Gunshot,fold3
4720,13230-0-0-16,Non_Gunshot,fold3
4721,13230-0-0-23,Non_Gunshot,fold3
4722,13230-0-0-25,Non_Gunshot,fold3
4723,13230-0-0-5,Non_Gunshot,fold3
4725,13230-0-0-18,Non_Gunshot,fold3
4726,13230-0-0-3,Non_Gunshot,fold3
4727,13230-0-0-9,Non_Gunshot,fold3
4728,132855-2-0-88,Non_Gunshot,fold3
4730,132855-2-0-77,Non_Gunshot,fold3
4733,132855-2-0-90,Non_Gunshot,fold3
4734,132855-2-0-113,Non_Gunshot,fold3
4735,135526-6-10-0,Non_Gunshot,fold3
4736,135526-6-11-0,Non_Gunshot,fold3
4738,132855-2-0-41,Non_Gunshot,fold3
4739,135526-6-2-0,Non_Gunshot,fold3
4740,135526-6-1-0,Non_Gunshot,fold3
4741,135526-6-6-0,Non_Gunshot,fold3
4743,135526-6-4-0,Non_Gunshot,fold3
4744,135526-6-12-0,Non_Gunshot,fold3
4746,135526-6-7-0,Non_Gunshot,fold3
4747,135526-6-9-0,Non_Gunshot,fold3
4748,138473-9-0-5,Non_Gunshot,fold3
4749,135526-6-8-0,Non_Gunshot,fold3
4751,144068-5-0-14,Non_Gunshot,fold3
4752,144068-5-0-16,Non_Gunshot,fold3
4753,138473-9-0-38,Non_Gunshot,fold3
4754,138473-9-0-29,Non_Gunshot,fold3
4755,138473-9-0-6,Non_Gunshot,fold3
4756,14115-4-0-0,Non_Gunshot,fold3
4757,144068-5-0-0,Non_Gunshot,fold3
4758,138473-9-0-35,Non_Gunshot,fold3
4759,144068-5-0-15,Non_Gunshot,fold3
4760,144068-5-0-8,Non_Gunshot,fold3
4761,144068-5-2-0,Non_Gunshot,fold3
4762,144068-5-0-17,Non_Gunshot,fold3
4763,144068-5-0-2,Non_Gunshot,fold3
4765,144068-5-0-9,Non_Gunshot,fold3
4766,144068-5-0-3,Non_Gunshot,fold3
4767,146714-0-0-0,Non_Gunshot,fold3
4768,144068-5-4-5,Non_Gunshot,fold3
4769,144068-5-4-4,Non_Gunshot,fold3
4770,144068-5-4-7,Non_Gunshot,fold3
4771,144068-5-4-8,Non_Gunshot,fold3
4772,144885-3-0-0,Non_Gunshot,fold3
4773,146714-0-0-18,Non_Gunshot,fold3
4775,146714-0-0-2,Non_Gunshot,fold3
4776,146714-0-0-33,Non_Gunshot,fold3
4777,146714-0-0-36,Non_Gunshot,fold3
4778,146714-0-0-22,Non_Gunshot,fold3
4779,146714-0-0-41,Non_Gunshot,fold3
4780,146714-0-0-43,Non_Gunshot,fold3
4782,146714-0-0-27,Non_Gunshot,fold3
4783,148838-6-2-0,Non_Gunshot,fold3
4785,151149-2-0-22,Non_Gunshot,fold3
4786,148838-6-0-0,Non_Gunshot,fold3
4787,146714-0-0-56,Non_Gunshot,fold3
4790,151149-2-0-3,Non_Gunshot,fold3
4791,148838-6-1-0,Non_Gunshot,fold3
4792,151149-2-0-11,Non_Gunshot,fold3
4793,146714-0-0-53,Non_Gunshot,fold3
4794,151149-2-0-15,Non_Gunshot,fold3
4795,146714-0-0-45,Non_Gunshot,fold3
4796,146714-0-0-50,Non_Gunshot,fold3
4797,151149-2-0-4,Non_Gunshot,fold3
4798,146714-0-0-47,Non_Gunshot,fold3
4799,151071-6-0-0,Non_Gunshot,fold3
4800,146714-0-0-6,Non_Gunshot,fold3
4801,151359-1-3-0,Non_Gunshot,fold3
4802,151149-2-0-54,Non_Gunshot,fold3
4803,153261-0-0-1,Non_Gunshot,fold3
4804,15356-2-0-0,Non_Gunshot,fold3
4805,15356-2-0-3,Non_Gunshot,fold3
4806,15356-2-0-2,Non_Gunshot,fold3
4807,153261-0-0-0,Non_Gunshot,fold3
4808,151149-2-0-56,Non_Gunshot,fold3
4809,155227-9-0-3,Non_Gunshot,fold3
4810,15356-2-0-4,Non_Gunshot,fold3
4811,151359-1-1-0,Non_Gunshot,fold3
4812,153261-0-0-3,Non_Gunshot,fold3
4813,155227-9-0-2,Non_Gunshot,fold3
4814,153261-0-0-2,Non_Gunshot,fold3
4815,15356-2-0-1,Non_Gunshot,fold3
4817,151359-1-0-0,Non_Gunshot,fold3
4818,159761-0-0-0,Non_Gunshot,fold3
4819,155263-2-0-43,Non_Gunshot,fold3
4820,155263-2-0-61,Non_Gunshot,fold3
4821,156418-3-0-1,Non_Gunshot,fold3
4822,159761-0-0-1,Non_Gunshot,fold3
4823,155263-2-0-57,Non_Gunshot,fold3
4826,156418-3-2-0,Non_Gunshot,fold3
4827,156418-3-0-0,Non_Gunshot,fold3
4828,156418-3-1-0,Non_Gunshot,fold3
4829,155309-3-0-0,Non_Gunshot,fold3
4830,159761-0-0-2,Non_Gunshot,fold3
4833,162431-6-2-0,Non_Gunshot,fold3
4835,165039-7-12-1,Non_Gunshot,fold3
4836,159761-0-0-6,Non_Gunshot,fold3
4837,165039-7-10-1,Non_Gunshot,fold3
4838,165039-7-11-0,Non_Gunshot,fold3
4839,159761-0-0-7,Non_Gunshot,fold3
4840,165039-7-0-0,Non_Gunshot,fold3
4841,165039-7-10-0,Non_Gunshot,fold3
4842,160093-3-0-0,Non_Gunshot,fold3
4843,162431-6-1-0,Non_Gunshot,fold3
4844,165039-7-12-0,Non_Gunshot,fold3
4846,161195-6-0-0,Non_Gunshot,fold3
4847,159761-0-0-8,Non_Gunshot,fold3
4849,162436-6-0-0,Non_Gunshot,fold3
4850,165039-7-14-0,Non_Gunshot,fold3
4851,165039-7-13-0,Non_Gunshot,fold3
4852,159761-0-0-4,Non_Gunshot,fold3
4853,165039-7-1-0,Non_Gunshot,fold3
4854,165039-7-8-1,Non_Gunshot,fold3
4855,165039-7-3-0,Non_Gunshot,fold3
4856,165039-7-2-1,Non_Gunshot,fold3
4857,165039-7-5-0,Non_Gunshot,fold3
4858,165039-7-17-1,Non_Gunshot,fold3
4859,165039-7-17-0,Non_Gunshot,fold3
4860,165039-7-5-1,Non_Gunshot,fold3
4863,165786-4-0-0,Non_Gunshot,fold3
4864,165039-7-4-1,Non_Gunshot,fold3
4865,165039-7-6-1,Non_Gunshot,fold3
4867,165039-7-6-0,Non_Gunshot,fold3
4868,165039-7-4-2,Non_Gunshot,fold3
4870,165039-7-16-0,Non_Gunshot,fold3
4873,165039-7-9-0,Non_Gunshot,fold3
4874,165039-7-8-2,Non_Gunshot,fold3
4875,166101-5-3-0,Non_Gunshot,fold3
4876,169044-2-0-13,Non_Gunshot,fold3
4877,166101-5-2-1,Non_Gunshot,fold3
4879,169044-2-0-25,Non_Gunshot,fold3
4880,169044-2-0-5,Non_Gunshot,fold3
4881,166101-5-2-4,Non_Gunshot,fold3
4882,166101-5-2-2,Non_Gunshot,fold3
4883,166101-5-1-0,Non_Gunshot,fold3
4884,166101-5-2-0,Non_Gunshot,fold3
4885,166101-5-2-3,Non_Gunshot,fold3
4886,166101-5-0-2,Non_Gunshot,fold3
4887,169044-2-0-18,Non_Gunshot,fold3
4889,170015-3-0-0,Non_Gunshot,fold3
4891,172315-9-0-224,Non_Gunshot,fold3
4893,175847-1-0-0,Non_Gunshot,fold3
4894,174840-1-0-0,Non_Gunshot,fold3
4895,17615-3-0-4,Non_Gunshot,fold3
4896,175854-1-0-0,Non_Gunshot,fold3
4897,172315-9-0-211,Non_Gunshot,fold3
4898,17615-3-0-6,Non_Gunshot,fold3
4900,176783-3-0-11,Non_Gunshot,fold3
4901,17615-3-0-0,Non_Gunshot,fold3
4902,177742-0-0-102,Non_Gunshot,fold3
4905,177742-0-0-161,Non_Gunshot,fold3
4906,176783-3-1-0,Non_Gunshot,fold3
4907,177742-0-0-111,Non_Gunshot,fold3
4908,177742-0-0-202,Non_Gunshot,fold3
4910,177742-0-0-211,Non_Gunshot,fold3
4912,177742-0-0-204,Non_Gunshot,fold3
4913,177742-0-0-165,Non_Gunshot,fold3
4915,177742-0-0-178,Non_Gunshot,fold3
4916,177742-0-0-3,Non_Gunshot,fold3
4918,177742-0-0-36,Non_Gunshot,fold3
4919,17853-5-0-13,Non_Gunshot,fold3
4920,17853-5-0-5,Non_Gunshot,fold3
4922,17853-5-0-1,Non_Gunshot,fold3
4923,17853-5-0-6,Non_Gunshot,fold3
4924,17853-5-0-11,Non_Gunshot,fold3
4925,17853-5-0-15,Non_Gunshot,fold3
4926,17853-5-0-3,Non_Gunshot,fold3
4927,17853-5-0-0,Non_Gunshot,fold3
4928,17853-5-0-14,Non_Gunshot,fold3
4929,17853-5-0-2,Non_Gunshot,fold3
4930,177742-0-0-84,Non_Gunshot,fold3
4931,17853-5-0-4,Non_Gunshot,fold3
4932,17853-5-0-12,Non_Gunshot,fold3
4933,180057-9-0-20,Non_Gunshot,fold3
4934,17853-5-0-7,Non_Gunshot,fold3
4935,179386-3-0-1,Non_Gunshot,fold3
4936,17973-2-0-21,Non_Gunshot,fold3
4937,179863-1-0-0,Non_Gunshot,fold3
4938,179865-1-0-0,Non_Gunshot,fold3
4940,17973-2-0-17,Non_Gunshot,fold3
4941,17973-2-0-9,Non_Gunshot,fold3
4943,17973-2-0-22,Non_Gunshot,fold3
4945,17853-5-0-9,Non_Gunshot,fold3
4946,17973-2-0-32,Non_Gunshot,fold3
4947,17973-2-0-31,Non_Gunshot,fold3
4949,17973-2-0-29,Non_Gunshot,fold3
4950,17973-2-0-8,Non_Gunshot,fold3
4951,179386-3-0-0,Non_Gunshot,fold3
4952,182103-9-0-0,Non_Gunshot,fold3
4953,184623-8-1-0,Non_Gunshot,fold3
4954,185373-9-0-21,Non_Gunshot,fold3
4955,184725-3-0-4,Non_Gunshot,fold3
4956,182103-9-0-8,Non_Gunshot,fold3
4958,184725-3-0-5,Non_Gunshot,fold3
4959,184623-8-0-1,Non_Gunshot,fold3
4960,185373-9-0-6,Non_Gunshot,fold3
4961,184623-8-0-3,Non_Gunshot,fold3
4962,182103-9-0-47,Non_Gunshot,fold3
4963,180057-9-0-5,Non_Gunshot,fold3
4964,184725-3-0-2,Non_Gunshot,fold3
4965,180057-9-0-34,Non_Gunshot,fold3
4966,184623-8-0-0,Non_Gunshot,fold3
4967,180057-9-0-36,Non_Gunshot,fold3
4969,182103-9-0-53,Non_Gunshot,fold3
4970,182103-9-0-22,Non_Gunshot,fold3
4971,180057-9-0-7,Non_Gunshot,fold3
4972,180960-6-0-0,Non_Gunshot,fold3
4974,185801-4-0-0,Non_Gunshot,fold3
4975,185801-4-0-1,Non_Gunshot,fold3
4976,185375-9-0-84,Non_Gunshot,fold3
4977,185373-9-1-7,Non_Gunshot,fold3
4978,185375-9-0-60,Non_Gunshot,fold3
4979,185373-9-1-17,Non_Gunshot,fold3
4980,185375-9-0-61,Non_Gunshot,fold3
4981,185373-9-1-70,Non_Gunshot,fold3
4983,186339-9-0-18,Non_Gunshot,fold3
4984,18594-1-2-0,Non_Gunshot,fold3
4985,186334-2-0-33,Non_Gunshot,fold3
4986,186334-2-0-1,Non_Gunshot,fold3
4988,18594-1-1-0,Non_Gunshot,fold3
4989,186339-9-0-1,Non_Gunshot,fold3
4991,18594-1-3-0,Non_Gunshot,fold3
4993,186334-2-0-44,Non_Gunshot,fold3
4994,18594-1-4-0,Non_Gunshot,fold3
4995,186334-2-0-35,Non_Gunshot,fold3
4996,186339-9-0-12,Non_Gunshot,fold3
4997,18594-1-6-0,Non_Gunshot,fold3
4998,186334-2-0-20,Non_Gunshot,fold3
4999,185801-4-0-2,Non_Gunshot,fold3
5000,186334-2-0-37,Non_Gunshot,fold3
5001,186339-9-0-17,Non_Gunshot,fold3
5002,186336-9-0-3,Non_Gunshot,fold3
5003,186336-9-0-0,Non_Gunshot,fold3
5004,18594-1-5-0,Non_Gunshot,fold3
5005,186336-9-0-4,Non_Gunshot,fold3
5006,186334-2-0-11,Non_Gunshot,fold3
5007,186339-9-0-3,Non_Gunshot,fold3
5008,18594-1-0-0,Non_Gunshot,fold3
5009,188824-7-8-0,Non_Gunshot,fold3
5010,188824-7-2-0,Non_Gunshot,fold3
5011,19496-3-0-0,Non_Gunshot,fold3
5012,188824-7-12-0,Non_Gunshot,fold3
5013,188824-7-11-0,Non_Gunshot,fold3
5014,188824-7-10-0,Non_Gunshot,fold3
5015,19338-5-1-0,Non_Gunshot,fold3
5016,19338-5-0-0,Non_Gunshot,fold3
5017,188824-7-5-0,Non_Gunshot,fold3
5018,188824-7-0-0,Non_Gunshot,fold3
5019,188824-7-3-0,Non_Gunshot,fold3
5021,188824-7-1-0,Non_Gunshot,fold3
5022,188824-7-6-0,Non_Gunshot,fold3
5023,19338-5-3-0,Non_Gunshot,fold3
5024,188824-7-4-0,Non_Gunshot,fold3
5025,19338-5-2-0,Non_Gunshot,fold3
5027,195451-5-0-3,Non_Gunshot,fold3
5028,195451-5-0-13,Non_Gunshot,fold3
5029,195451-5-0-21,Non_Gunshot,fold3
5030,195451-5-0-5,Non_Gunshot,fold3
5031,195451-5-0-12,Non_Gunshot,fold3
5032,195451-5-0-14,Non_Gunshot,fold3
5033,19496-3-1-1,Non_Gunshot,fold3
5034,195451-5-0-18,Non_Gunshot,fold3
5035,195451-5-0-16,Non_Gunshot,fold3
5037,195451-5-0-2,Non_Gunshot,fold3
5038,195451-5-0-0,Non_Gunshot,fold3
5040,195451-5-0-20,Non_Gunshot,fold3
5041,195451-5-0-4,Non_Gunshot,fold3
5042,195451-5-0-10,Non_Gunshot,fold3
5044,195451-5-0-7,Non_Gunshot,fold3
5045,195451-5-0-17,Non_Gunshot,fold3
5046,195451-5-0-1,Non_Gunshot,fold3
5047,195451-5-0-6,Non_Gunshot,fold3
5050,199769-1-0-11,Non_Gunshot,fold3
5051,195451-5-0-9,Non_Gunshot,fold3
5052,195451-5-0-8,Non_Gunshot,fold3
5053,197074-3-0-6,Non_Gunshot,fold3
5054,196083-2-0-0,Non_Gunshot,fold3
5055,199769-1-0-16,Non_Gunshot,fold3
5056,199769-1-0-13,Non_Gunshot,fold3
5057,199769-1-0-17,Non_Gunshot,fold3
5058,197074-3-0-4,Non_Gunshot,fold3
5059,199769-1-0-0,Non_Gunshot,fold3
5060,199769-1-0-15,Non_Gunshot,fold3
5061,199769-1-0-14,Non_Gunshot,fold3
5062,196073-2-0-0,Non_Gunshot,fold3
5063,199769-1-0-1,Non_Gunshot,fold3
5064,199769-1-0-12,Non_Gunshot,fold3
5065,197074-3-0-5,Non_Gunshot,fold3
5066,199769-1-0-2,Non_Gunshot,fold3
5067,196060-2-0-0,Non_Gunshot,fold3
5068,20841-3-6-0,Non_Gunshot,fold3
5069,207124-3-0-0,Non_Gunshot,fold3
5071,199769-1-0-5,Non_Gunshot,fold3
5072,199769-1-0-6,Non_Gunshot,fold3
5073,199769-1-0-7,Non_Gunshot,fold3
5074,199769-1-0-8,Non_Gunshot,fold3
5075,207124-3-1-0,Non_Gunshot,fold3
5076,200161-3-6-0,Non_Gunshot,fold3
5077,199769-1-0-4,Non_Gunshot,fold3
5079,199769-1-0-9,Non_Gunshot,fold3
5080,200161-3-7-0,Non_Gunshot,fold3
5081,207124-3-2-0,Non_Gunshot,fold3
5083,20841-3-3-0,Non_Gunshot,fold3
5084,199769-1-0-3,Non_Gunshot,fold3
5085,22601-8-0-10,Non_Gunshot,fold3
5086,22601-8-0-1,Non_Gunshot,fold3
5087,22601-8-0-22,Non_Gunshot,fold3
5088,22601-8-0-13,Non_Gunshot,fold3
5089,22601-8-0-24,Non_Gunshot,fold3
5090,22601-8-0-12,Non_Gunshot,fold3
5091,22601-8-0-27,Non_Gunshot,fold3
5092,22601-8-0-25,Non_Gunshot,fold3
5093,22601-8-0-11,Non_Gunshot,fold3
5095,22601-8-0-2,Non_Gunshot,fold3
5096,22601-8-0-20,Non_Gunshot,fold3
5097,22601-8-0-18,Non_Gunshot,fold3
5098,22601-8-0-21,Non_Gunshot,fold3
5099,22601-8-0-26,Non_Gunshot,fold3
5100,22601-8-0-16,Non_Gunshot,fold3
5101,22601-8-0-17,Non_Gunshot,fold3
5102,22601-8-0-14,Non_Gunshot,fold3
5103,22601-8-0-19,Non_Gunshot,fold3
5104,22601-8-0-23,Non_Gunshot,fold3
5107,22601-8-0-38,Non_Gunshot,fold3
5109,22601-8-0-28,Non_Gunshot,fold3
5110,22601-8-0-44,Non_Gunshot,fold3
5111,22601-8-0-34,Non_Gunshot,fold3
5112,22601-8-0-36,Non_Gunshot,fold3
5115,22601-8-0-35,Non_Gunshot,fold3
5116,22601-8-0-33,Non_Gunshot,fold3
